task_id,complexity_vector,prompt_data,ground_truth,status,a,b,c,parse_error,max_op_level,illegal_ops,has_illegal_ops,under_complex,topo_mismatch,operator_count
MCM_101_e064000b,"{'a': 1, 'b': 0, 'c': 1}","{'points': [{'x': -3.0, 'y': 0.0707}, {'x': -2.75, 'y': 0.1945}, {'x': -2.5, 'y': 0.3153}, {'x': -2.25, 'y': 0.4312}, {'x': -2.0, 'y': 0.5403}, {'x': -1.75, 'y': 0.641}, {'x': -1.5, 'y': 0.7317}, {'x': -1.25, 'y': 0.811}, {'x': -1.0, 'y': 0.8776}, {'x': -0.75, 'y': 0.9305}, {'x': -0.5, 'y': 0.9689}, {'x': -0.25, 'y': 0.9922}, {'x': 0.0, 'y': 1.0}, {'x': 0.25, 'y': 0.9922}, {'x': 0.5, 'y': 0.9689}, {'x': 0.75, 'y': 0.9305}, {'x': 1.0, 'y': 0.8776}, {'x': 1.25, 'y': 0.811}, {'x': 1.5, 'y': 0.7317}, {'x': 1.75, 'y': 0.641}, {'x': 2.0, 'y': 0.5403}, {'x': 2.25, 'y': 0.4312}, {'x': 2.5, 'y': 0.3153}, {'x': 2.75, 'y': 0.1945}, {'x': 3.0, 'y': 0.0707}]}","{'formula': 'cos(0.5*x)', 'latex': '\\cos{\\left(0.5 x \\right)}', 'properties': {'singularities': [], 'is_periodic': True, 'domain': 'Reals', 'period_value': '4.0*pi'}}",success,1,0,1,False,1,['cos'],True,False,False,2
MCM_110_f2fb7d32,"{'a': 1, 'b': 1, 'c': 0}","{'points': [{'x': -3.0, 'y': -1.2364}, {'x': -2.75, 'y': -2.634}, {'x': -2.5, 'y': 0.0829}, {'x': -2.25, 'y': 2.1135}, {'x': -2.0, 'y': 1.5136}, {'x': -1.75, 'y': -0.1383}, {'x': -1.5, 'y': -1.1671}, {'x': -1.25, 'y': -1.25}, {'x': -1.0, 'y': -0.8415}, {'x': -0.75, 'y': -0.4}, {'x': -0.5, 'y': -0.1237}, {'x': -0.25, 'y': -0.0156}, {'x': 0.0, 'y': 0.0}, {'x': 0.25, 'y': 0.0156}, {'x': 0.5, 'y': 0.1237}, {'x': 0.75, 'y': 0.4}, {'x': 1.0, 'y': 0.8415}, {'x': 1.25, 'y': 1.25}, {'x': 1.5, 'y': 1.1671}, {'x': 1.75, 'y': 0.1383}, {'x': 2.0, 'y': -1.5136}, {'x': 2.25, 'y': -2.1135}, {'x': 2.5, 'y': -0.0829}, {'x': 2.75, 'y': 2.634}, {'x': 3.0, 'y': 1.2364}]}","{'formula': 'x*sin(x**2)', 'latex': 'x \\sin{\\left(x^{2} \\right)}', 'properties': {'singularities': [], 'is_periodic': False, 'domain': 'Reals'}}",success,1,1,0,False,1,[],False,False,False,3
MCM_110_5f8aa4b3,"{'a': 1, 'b': 1, 'c': 0}","{'points': [{'x': -3.0, 'y': 0.0001}, {'x': -2.75, 'y': 0.0005}, {'x': -2.5, 'y': 0.0019}, {'x': -2.25, 'y': 0.0063}, {'x': -2.0, 'y': 0.0183}, {'x': -1.75, 'y': 0.0468}, {'x': -1.5, 'y': 0.1054}, {'x': -1.25, 'y': 0.2096}, {'x': -1.0, 'y': 0.3679}, {'x': -0.75, 'y': 0.5698}, {'x': -0.5, 'y': 0.7788}, {'x': -0.25, 'y': 0.9394}, {'x': 0.0, 'y': 1.0}, {'x': 0.25, 'y': 0.9394}, {'x': 0.5, 'y': 0.7788}, {'x': 0.75, 'y': 0.5698}, {'x': 1.0, 'y': 0.3679}, {'x': 1.25, 'y': 0.2096}, {'x': 1.5, 'y': 0.1054}, {'x': 1.75, 'y': 0.0468}, {'x': 2.0, 'y': 0.0183}, {'x': 2.25, 'y': 0.0063}, {'x': 2.5, 'y': 0.0019}, {'x': 2.75, 'y': 0.0005}, {'x': 3.0, 'y': 0.0001}]}","{'formula': 'exp(-x**2)', 'latex': 'e^{- x^{2}}', 'properties': {'singularities': [], 'is_periodic': False, 'domain': 'Reals'}}",success,1,1,0,False,1,[],False,False,False,3
MCM_120_ebe1fbb9,"{'a': 1, 'b': 2, 'c': 0}","{'points': [{'x': -3.0, 'y': 8.0}, {'x': -2.75, 'y': 6.5625}, {'x': -2.5, 'y': 5.25}, {'x': -2.25, 'y': 4.0625}, {'x': -2.0, 'y': 3.0}, {'x': -1.75, 'y': 2.0625}, {'x': -1.5, 'y': 1.25}, {'x': -1.25, 'y': 0.5625}, {'x': -1.0, 'y': 0.0}, {'x': -0.75, 'y': 0.4375}, {'x': -0.5, 'y': 0.75}, {'x': -0.25, 'y': 0.9375}, {'x': 0.0, 'y': 1.0}, {'x': 0.25, 'y': 0.9375}, {'x': 0.5, 'y': 0.75}, {'x': 0.75, 'y': 0.4375}, {'x': 1.0, 'y': 0.0}, {'x': 1.25, 'y': 0.5625}, {'x': 1.5, 'y': 1.25}, {'x': 1.75, 'y': 2.0625}, {'x': 2.0, 'y': 3.0}, {'x': 2.25, 'y': 4.0625}, {'x': 2.5, 'y': 5.25}, {'x': 2.75, 'y': 6.5625}, {'x': 3.0, 'y': 8.0}]}","{'formula': 'Abs(x**2 - 1)', 'latex': '\\left|{x^{2} - 1}\\right|', 'properties': {'singularities': [], 'is_periodic': False, 'domain': 'Reals'}}",success,1,2,0,False,2,[],False,False,False,3
MCM_120_0e6ca238,"{'a': 1, 'b': 2, 'c': 0}","{'points': [{'x': -3.0, 'y': 6.0}, {'x': -2.75, 'y': 5.5}, {'x': -2.5, 'y': 5.0}, {'x': -2.25, 'y': 4.5}, {'x': -2.0, 'y': 2.0}, {'x': -1.75, 'y': 1.75}, {'x': -1.5, 'y': 1.5}, {'x': -1.25, 'y': 1.25}, {'x': -1.0, 'y': 1.0}, {'x': -0.75, 'y': 0.75}, {'x': -0.5, 'y': 0.5}, {'x': -0.25, 'y': 0.25}, {'x': 0.0, 'y': 0.0}, {'x': 0.25, 'y': 0.0}, {'x': 0.5, 'y': 0.0}, {'x': 0.75, 'y': 0.0}, {'x': 1.0, 'y': 0.0}, {'x': 1.25, 'y': 0.0}, {'x': 1.5, 'y': 0.0}, {'x': 1.75, 'y': 0.0}, {'x': 2.0, 'y': 2.0}, {'x': 2.25, 'y': 2.25}, {'x': 2.5, 'y': 2.5}, {'x': 2.75, 'y': 2.75}, {'x': 3.0, 'y': 3.0}]}","{'formula': 'x*floor(x/2)', 'latex': 'x \\left\\lfloor{\\frac{x}{2}}\\right\\rfloor', 'properties': {'singularities': [], 'is_periodic': False, 'domain': 'analysis_timeout'}}",success,1,2,0,False,2,[],False,False,False,3
MCM_200_0db2cd90,"{'a': 2, 'b': 0, 'c': 0}","{'points': [{'x': -3.0, 'y': -50.0}, {'x': -2.75, 'y': -40.6719}, {'x': -2.5, 'y': -32.625}, {'x': -2.25, 'y': -25.7656}, {'x': -2.0, 'y': -20.0}, {'x': -1.75, 'y': -15.2344}, {'x': -1.5, 'y': -11.375}, {'x': -1.25, 'y': -8.3281}, {'x': -1.0, 'y': -6.0}, {'x': -0.75, 'y': -4.2969}, {'x': -0.5, 'y': -3.125}, {'x': -0.25, 'y': -2.3906}, {'x': 0.0, 'y': -2.0}, {'x': 0.25, 'y': -1.8594}, {'x': 0.5, 'y': -1.875}, {'x': 0.75, 'y': -1.9531}, {'x': 1.0, 'y': -2.0}, {'x': 1.25, 'y': -1.9219}, {'x': 1.5, 'y': -1.625}, {'x': 1.75, 'y': -1.0156}, {'x': 2.0, 'y': 0.0}, {'x': 2.25, 'y': 1.5156}, {'x': 2.5, 'y': 3.625}, {'x': 2.75, 'y': 6.4219}, {'x': 3.0, 'y': 10.0}]}","{'formula': '(x - 2)*(x**2 + 1)', 'latex': '\\left(x - 2\\right) \\left(x^{2} + 1\\right)', 'properties': {'singularities': [], 'is_periodic': False, 'domain': 'Reals'}}",success,2,0,0,False,0,[],False,False,False,4
MCM_200_4ae96153,"{'a': 2, 'b': 0, 'c': 0}","{'points': [{'x': -3.0, 'y': -70.0}, {'x': -2.75, 'y': -56.6094}, {'x': -2.5, 'y': -44.875}, {'x': -2.25, 'y': -34.7031}, {'x': -2.0, 'y': -26.0}, {'x': -1.75, 'y': -18.6719}, {'x': -1.5, 'y': -12.625}, {'x': -1.25, 'y': -7.7656}, {'x': -1.0, 'y': -4.0}, {'x': -0.75, 'y': -1.2344}, {'x': -0.5, 'y': 0.625}, {'x': -0.25, 'y': 1.6719}, {'x': 0.0, 'y': 2.0}, {'x': 0.25, 'y': 1.7031}, {'x': 0.5, 'y': 0.875}, {'x': 0.75, 'y': -0.3906}, {'x': 1.0, 'y': -2.0}, {'x': 1.25, 'y': -3.8594}, {'x': 1.5, 'y': -5.875}, {'x': 1.75, 'y': -7.9531}, {'x': 2.0, 'y': -10.0}, {'x': 2.25, 'y': -11.9219}, {'x': 2.5, 'y': -13.625}, {'x': 2.75, 'y': -15.0156}, {'x': 3.0, 'y': -16.0}]}","{'formula': 'x**3 - 5*x**2 + 2', 'latex': 'x^{3} - 5 x^{2} + 2', 'properties': {'singularities': [], 'is_periodic': False, 'domain': 'Reals'}}",success,2,0,0,False,0,[],False,False,False,4
MCM_201_036bc44d,"{'a': 2, 'b': 0, 'c': 1}","{'points': [{'x': -3.0, 'y': -0.1355}, {'x': -2.75, 'y': -0.2705}, {'x': -2.5, 'y': -0.1698}, {'x': -2.25, 'y': 0.164}, {'x': -2.0, 'y': 0.5944}, {'x': -1.75, 'y': 0.9215}, {'x': -1.5, 'y': 0.9875}, {'x': -1.25, 'y': 0.7603}, {'x': -1.0, 'y': 0.3502}, {'x': -0.75, 'y': -0.0482}, {'x': -0.5, 'y': -0.259}, {'x': -0.25, 'y': -0.2171}, {'x': 0.0, 'y': 0.0}, {'x': 0.25, 'y': 0.2171}, {'x': 0.5, 'y': 0.259}, {'x': 0.75, 'y': 0.0482}, {'x': 1.0, 'y': -0.3502}, {'x': 1.25, 'y': -0.7603}, {'x': 1.5, 'y': -0.9875}, {'x': 1.75, 'y': -0.9215}, {'x': 2.0, 'y': -0.5944}, {'x': 2.25, 'y': -0.164}, {'x': 2.5, 'y': 0.1698}, {'x': 2.75, 'y': 0.2705}, {'x': 3.0, 'y': 0.1355}]}","{'formula': 'sin(x)*cos(2*x)', 'latex': '\\sin{\\left(x \\right)} \\cos{\\left(2 x \\right)}', 'properties': {'singularities': [], 'is_periodic': True, 'domain': 'Reals', 'period_value': '2*pi'}}",success,2,0,1,False,1,"['sin', 'cos']",True,False,False,4
MCM_201_0dbbfecb,"{'a': 2, 'b': 0, 'c': 1}","{'points': [{'x': -3.0, 'y': 0.0199}, {'x': -2.75, 'y': 0.1457}, {'x': -2.5, 'y': 0.3582}, {'x': -2.25, 'y': 0.6054}, {'x': -2.0, 'y': 0.8268}, {'x': -1.75, 'y': 0.9682}, {'x': -1.5, 'y': 0.995}, {'x': -1.25, 'y': 0.9006}, {'x': -1.0, 'y': 0.7081}, {'x': -0.75, 'y': 0.4646}, {'x': -0.5, 'y': 0.2298}, {'x': -0.25, 'y': 0.0612}, {'x': 0.0, 'y': 0.0}, {'x': 0.25, 'y': 0.0612}, {'x': 0.5, 'y': 0.2298}, {'x': 0.75, 'y': 0.4646}, {'x': 1.0, 'y': 0.7081}, {'x': 1.25, 'y': 0.9006}, {'x': 1.5, 'y': 0.995}, {'x': 1.75, 'y': 0.9682}, {'x': 2.0, 'y': 0.8268}, {'x': 2.25, 'y': 0.6054}, {'x': 2.5, 'y': 0.3582}, {'x': 2.75, 'y': 0.1457}, {'x': 3.0, 'y': 0.0199}]}","{'formula': 'sin(x)**2', 'latex': '\\sin^{2}{\\left(x \\right)}', 'properties': {'singularities': [], 'is_periodic': True, 'domain': 'Reals', 'period_value': '2*pi'}}",success,2,0,1,False,1,['sin'],True,False,False,2
MCM_203_e2c675c4,"{'a': 2, 'b': 0, 'c': 3}","{'points': [{'x': -3.0, 'y': 72.0}, {'x': -2.75, 'y': 38.7578}, {'x': -2.5, 'y': 15.625}, {'x': -2.25, 'y': 0.6328}, {'x': -2.0, 'y': -8.0}, {'x': -1.75, 'y': -11.8672}, {'x': -1.5, 'y': -12.375}, {'x': -1.25, 'y': -10.7422}, {'x': -1.0, 'y': -8.0}, {'x': -0.75, 'y': -4.9922}, {'x': -0.5, 'y': -2.375}, {'x': -0.25, 'y': -0.6172}, {'x': 0.0, 'y': -0.0}, {'x': 0.25, 'y': -0.6172}, {'x': 0.5, 'y': -2.375}, {'x': 0.75, 'y': -4.9922}, {'x': 1.0, 'y': -8.0}, {'x': 1.25, 'y': -10.7422}, {'x': 1.5, 'y': -12.375}, {'x': 1.75, 'y': -11.8672}, {'x': 2.0, 'y': -8.0}, {'x': 2.25, 'y': 0.6328}, {'x': 2.5, 'y': 15.625}, {'x': 2.75, 'y': 38.7578}, {'x': 3.0, 'y': 72.0}]}","{'formula': '2*x**2*(x**2 - 5)', 'latex': '2 x^{2} \\left(x^{2} - 5\\right)', 'properties': {'singularities': [], 'is_periodic': False, 'domain': 'Reals'}}",success,2,0,3,False,0,[],False,False,False,3
MCM_203_d6d757e5,"{'a': 2, 'b': 0, 'c': 3}","{'points': [{'x': -3.0, 'y': 990.5299}, {'x': -2.75, 'y': 679.7727}, {'x': -2.5, 'y': 448.2233}, {'x': -2.25, 'y': 281.1923}, {'x': -2.0, 'y': 165.4903}, {'x': -1.75, 'y': 89.4281}, {'x': -1.5, 'y': 42.8162}, {'x': -1.25, 'y': 16.9654}, {'x': -1.0, 'y': 4.6863}, {'x': -0.75, 'y': 0.2895}, {'x': -0.5, 'y': -0.4142}, {'x': -0.25, 'y': -0.1143}, {'x': 0.0, 'y': 0.0}, {'x': 0.25, 'y': 0.2393}, {'x': 0.5, 'y': 2.4142}, {'x': 0.75, 'y': 9.8355}, {'x': 1.0, 'y': 27.3137}, {'x': 1.25, 'y': 61.1596}, {'x': 1.5, 'y': 119.1838}, {'x': 1.75, 'y': 210.6969}, {'x': 2.0, 'y': 346.5097}, {'x': 2.25, 'y': 538.9327}, {'x': 2.5, 'y': 801.7767}, {'x': 2.75, 'y': 1150.3523}, {'x': 3.0, 'y': 1601.4701}]}","{'formula': 'x**3*(16*x + 11.3137084989848)', 'latex': 'x^{3} \\left(16 x + 11.3137084989848\\right)', 'properties': {'singularities': [], 'is_periodic': False, 'domain': 'Reals'}}",success,2,0,3,False,0,[],False,False,False,4
MCM_210_a057ea47,"{'a': 2, 'b': 1, 'c': 0}","{'points': [{'x': -3.0, 'y': 0.0498}, {'x': -2.75, 'y': 0.0639}, {'x': -2.5, 'y': 0.082}, {'x': -2.25, 'y': 0.1052}, {'x': -2.0, 'y': 0.1349}, {'x': -1.75, 'y': 0.1729}, {'x': -1.5, 'y': 0.2213}, {'x': -1.25, 'y': 0.2826}, {'x': -1.0, 'y': 0.3596}, {'x': -0.75, 'y': 0.455}, {'x': -0.5, 'y': 0.57}, {'x': -0.25, 'y': 0.7024}, {'x': 0.0, 'y': 0.8415}, {'x': 0.25, 'y': 0.9592}, {'x': 0.5, 'y': 0.997}, {'x': 0.75, 'y': 0.8545}, {'x': 1.0, 'y': 0.4108}, {'x': 1.25, 'y': -0.3417}, {'x': 1.5, 'y': -0.9735}, {'x': 1.75, 'y': -0.5043}, {'x': 2.0, 'y': 0.8939}, {'x': 2.25, 'y': -0.0629}, {'x': 2.5, 'y': -0.3745}, {'x': 2.75, 'y': 0.0653}, {'x': 3.0, 'y': 0.9445}]}","{'formula': 'sin(exp(x))', 'latex': '\\sin{\\left(e^{x} \\right)}', 'properties': {'singularities': [], 'is_periodic': False, 'domain': 'Reals'}}",success,2,1,0,False,1,[],False,False,False,2
MCM_210_bcfff163,"{'a': 2, 'b': 1, 'c': 0}","{'points': [{'x': -3.0, 'y': 2.3026}, {'x': -2.75, 'y': 2.1474}, {'x': -2.5, 'y': 1.981}, {'x': -2.25, 'y': 1.8021}, {'x': -2.0, 'y': 1.6094}, {'x': -1.75, 'y': 1.4018}, {'x': -1.5, 'y': 1.1787}, {'x': -1.25, 'y': 0.941}, {'x': -1.0, 'y': 0.6931}, {'x': -0.75, 'y': 0.4463}, {'x': -0.5, 'y': 0.2231}, {'x': -0.25, 'y': 0.0606}, {'x': 0.0, 'y': 0.0}, {'x': 0.25, 'y': 0.0606}, {'x': 0.5, 'y': 0.2231}, {'x': 0.75, 'y': 0.4463}, {'x': 1.0, 'y': 0.6931}, {'x': 1.25, 'y': 0.941}, {'x': 1.5, 'y': 1.1787}, {'x': 1.75, 'y': 1.4018}, {'x': 2.0, 'y': 1.6094}, {'x': 2.25, 'y': 1.8021}, {'x': 2.5, 'y': 1.981}, {'x': 2.75, 'y': 2.1474}, {'x': 3.0, 'y': 2.3026}]}","{'formula': 'log(x**2 + 1)', 'latex': '\\log{\\left(x^{2} + 1 \\right)}', 'properties': {'singularities': [], 'is_periodic': False, 'domain': 'Reals'}}",success,2,1,0,False,1,[],False,False,False,3
MCM_220_0f37b11c,"{'a': 2, 'b': 2, 'c': 0}","{'points': [{'x': -3.0, 'y': 0.0}, {'x': -2.75, 'y': 0.0}, {'x': -2.5, 'y': 0.0}, {'x': -2.25, 'y': 0.0}, {'x': -2.0, 'y': 0.0}, {'x': -1.75, 'y': 0.0}, {'x': -1.5, 'y': 0.0}, {'x': -1.25, 'y': 0.0}, {'x': -1.0, 'y': 0.0}, {'x': -0.75, 'y': 0.0}, {'x': -0.5, 'y': 0.0}, {'x': -0.25, 'y': 0.0}, {'x': 0.0, 'y': 1.0}, {'x': 0.25, 'y': 1.0}, {'x': 0.5, 'y': 1.0}, {'x': 0.75, 'y': 1.0}, {'x': 1.0, 'y': 1.0}, {'x': 1.25, 'y': 1.0}, {'x': 1.5, 'y': 2.0}, {'x': 1.75, 'y': 2.0}, {'x': 2.0, 'y': 2.0}, {'x': 2.25, 'y': 3.0}, {'x': 2.5, 'y': 3.0}, {'x': 2.75, 'y': 3.0}, {'x': 3.0, 'y': 4.0}]}","{'formula': 'floor(exp(x/2))', 'latex': '\\left\\lfloor{e^{\\frac{x}{2}}}\\right\\rfloor', 'properties': {'singularities': [], 'is_periodic': False, 'domain': 'analysis_timeout'}}",success,2,2,0,False,2,[],False,False,False,3
MCM_001_027035ca,"{'a': 0, 'b': 0, 'c': 1}",{'points': []},"{'formula': 'sqrt(x)', 'latex': '\\sqrt{x}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Interval(0, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,0,0,1,False,0,[],False,False,False,1
MCM_002_b6fcadff,"{'a': 0, 'b': 0, 'c': 2}",{'points': []},"{'formula': '1/(x - 1)', 'latex': '\\frac{1}{x - 1}', 'properties': {'singularities': ['1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 1), Interval.open(1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,0,2,False,0,[],False,False,False,2
MCM_002_a59c8f48,"{'a': 0, 'b': 0, 'c': 2}",{'points': []},"{'formula': 'x/(x + 2)', 'latex': '\\frac{x}{x + 2}', 'properties': {'singularities': ['-2'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, -2), Interval.open(-2, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,0,2,False,0,[],False,False,False,3
MCM_002_3e846be1,"{'a': 0, 'b': 0, 'c': 2}",{'points': []},"{'formula': '1/(x**2 - 4)', 'latex': '\\frac{1}{x^{2} - 4}', 'properties': {'singularities': ['-2', '2'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, -2), Interval.open(-2, 2), Interval.open(2, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,0,2,False,0,[],False,False,False,3
MCM_002_76674e69,"{'a': 0, 'b': 0, 'c': 2}",{'points': []},"{'formula': '4/(x + 2)', 'latex': '\\frac{4}{x + 2}', 'properties': {'singularities': ['-2'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, -2), Interval.open(-2, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,0,2,False,0,[],False,False,False,3
MCM_002_e310c234,"{'a': 0, 'b': 0, 'c': 2}",{'points': []},"{'formula': 'x/(x - 2)', 'latex': '\\frac{x}{x - 2}', 'properties': {'singularities': ['2'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 2), Interval.open(2, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,0,2,False,0,[],False,False,False,3
MCM_002_67e1b8b3,"{'a': 0, 'b': 0, 'c': 2}",{'points': []},"{'formula': 'x/(x + 1)', 'latex': '\\frac{x}{x + 1}', 'properties': {'singularities': ['-1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, -1), Interval.open(-1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,0,2,False,0,[],False,False,False,3
MCM_002_a17d8a69,"{'a': 0, 'b': 0, 'c': 2}",{'points': []},"{'formula': '2/x', 'latex': '\\frac{2}{x}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 0), Interval.open(0, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,0,2,False,0,[],False,False,False,2
MCM_002_f9f8df07,"{'a': 0, 'b': 0, 'c': 2}",{'points': []},"{'formula': '3/(x + 1)', 'latex': '\\frac{3}{x + 1}', 'properties': {'singularities': ['-1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, -1), Interval.open(-1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,0,2,False,0,[],False,False,False,3
MCM_011_e09d745f,"{'a': 0, 'b': 1, 'c': 1}",{'points': []},"{'formula': 'log(x)', 'latex': '\\log{\\left(x \\right)}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'Interval.open(0, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,0,1,1,False,1,[],False,False,False,1
MCM_012_37bbe46f,"{'a': 0, 'b': 1, 'c': 2}",{'points': []},"{'formula': 'exp(1/x)', 'latex': 'e^{\\frac{1}{x}}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 0), Interval.open(0, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,1,2,False,1,[],False,False,False,2
MCM_022_e17e6d99,"{'a': 0, 'b': 2, 'c': 2}",{'points': []},"{'formula': '1/Abs(x - 0.5)', 'latex': '\\frac{1}{\\left|{x - 0.5}\\right|}', 'properties': {'singularities': ['analysis_error'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 0.500000000000000), Interval.open(0.500000000000000, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,2,2,False,2,[],False,False,False,3
MCM_022_7c8d2b20,"{'a': 0, 'b': 2, 'c': 2}",{'points': []},"{'formula': 'x/(x - 1)', 'latex': '\\frac{x}{x - 1}', 'properties': {'singularities': ['1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 1), Interval.open(1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,2,2,False,0,[],False,True,False,3
MCM_022_08cd4329,"{'a': 0, 'b': 2, 'c': 2}",{'points': []},"{'formula': '4/(x + 1)', 'latex': '\\frac{4}{x + 1}', 'properties': {'singularities': ['-1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, -1), Interval.open(-1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,2,2,False,0,[],False,True,False,3
MCM_031_300ac59b,"{'a': 0, 'b': 3, 'c': 1}",{'points': []},"{'formula': 'erf(x)', 'latex': '\\operatorname{erf}{\\left(x \\right)}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'only length-1 arrays can be converted to Python scalars'}}",failed,0,3,1,False,3,[],False,False,False,1
MCM_031_a3407a6b,"{'a': 0, 'b': 3, 'c': 1}",{'points': []},"{'formula': 'gamma(x)', 'latex': '\\Gamma\\left(x\\right)', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'only length-1 arrays can be converted to Python scalars'}}",failed,0,3,1,False,3,[],False,False,False,1
MCM_032_dacf1d48,"{'a': 0, 'b': 3, 'c': 2}",{'points': []},"{'formula': '1/erf(x)', 'latex': '\\frac{1}{\\operatorname{erf}{\\left(x \\right)}}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'only length-1 arrays can be converted to Python scalars'}}",failed,0,3,2,False,3,[],False,False,False,2
MCM_032_d5947cb2,"{'a': 0, 'b': 3, 'c': 2}",{'points': []},"{'formula': 'gamma(x)/x', 'latex': '\\frac{\\Gamma\\left(x\\right)}{x}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'analysis_timeout', 'error': 'only length-1 arrays can be converted to Python scalars'}}",failed,0,3,2,False,3,[],False,False,False,3
MCM_032_0874c4ce,"{'a': 0, 'b': 3, 'c': 2}",{'points': []},"{'formula': '1/x', 'latex': '\\frac{1}{x}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 0), Interval.open(0, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,3,2,False,0,[],False,True,False,1
MCM_032_dd00438c,"{'a': 0, 'b': 3, 'c': 2}",{'points': []},"{'formula': '5/x', 'latex': '\\frac{5}{x}', 'properties': {'singularities': ['0'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 0), Interval.open(0, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,0,3,2,False,0,[],False,True,False,2
MCM_101_cea6fd63,"{'a': 1, 'b': 0, 'c': 1}",{'points': []},"{'formula': 'sqrt(x) + 5*x', 'latex': '\\sqrt{x} + 5 x', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Interval(0, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,1,0,1,False,0,[],False,False,False,3
MCM_101_34c3aab6,"{'a': 1, 'b': 0, 'c': 1}",{'points': []},"{'formula': 'x**9', 'latex': 'x^{9}', 'properties': {'singularities': ['complex_or_infinite'], 'is_periodic': False, 'domain': 'Reals', 'error': 'Values out of bounds or non-finite'}}",failed,1,0,1,False,0,[],False,False,False,1
MCM_102_efb9c2d4,"{'a': 1, 'b': 0, 'c': 2}",{'points': []},"{'formula': 'x**2/(x + 0.5)', 'latex': '\\frac{x^{2}}{x + 0.5}', 'properties': {'singularities': ['-0.500000000000000'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, -0.500000000000000), Interval.open(-0.500000000000000, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,1,0,2,False,0,[],False,False,False,4
MCM_102_b786da3a,"{'a': 1, 'b': 0, 'c': 2}",{'points': []},"{'formula': 'x**2/(x - 1)', 'latex': '\\frac{x^{2}}{x - 1}', 'properties': {'singularities': ['1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 1), Interval.open(1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,1,0,2,False,0,[],False,False,False,4
MCM_102_596a5033,"{'a': 1, 'b': 0, 'c': 2}",{'points': []},"{'formula': 'sqrt(x)/(x + 2)', 'latex': '\\frac{\\sqrt{x}}{x + 2}', 'properties': {'singularities': ['-2'], 'is_periodic': False, 'domain': 'Interval(0, oo)', 'error': 'Values out of bounds or non-finite'}}",failed,1,0,2,False,0,[],False,False,False,4
MCM_102_bbe2ae87,"{'a': 1, 'b': 0, 'c': 2}",{'points': []},"{'formula': '(x + 4)/(x - 1)', 'latex': '\\frac{x + 4}{x - 1}', 'properties': {'singularities': ['1'], 'is_periodic': False, 'domain': 'Union(Interval.open(-oo, 1), Interval.open(1, oo))', 'error': 'Values out of bounds or non-finite'}}",failed,1,0,2,False,0,[],False,False,False,4
